noParty,nomParty,listOrder,name,acadTitle,age,occupation,residency
3,Obyèajní ¾udia a nezávislé osobnosti,19,Milan Kuriak,,45,podnikate¾ obèiansky aktivista,Tvrdošín
3,Obyèajní ¾udia a nezávislé osobnosti,20,¼ubomír Klieštik,,42,podnikate¾,Èadca
3,Obyèajní ¾udia a nezávislé osobnosti,21,Peter Ziman,MUDr. CSc.,70,lekár chirurg súdny znalec,Myjava
3,Obyèajní ¾udia a nezávislé osobnosti,22,Anna Šmehilová,PhDr. PhD.,36,riadite¾ka sociálnych sluieb Effeta,Nitra
3,Obyèajní ¾udia a nezávislé osobnosti,23,Mária Cehelská,RNDr.,63,obèianska aktivistka komunálna poslankyòa,Humenné
3,Obyèajní ¾udia a nezávislé osobnosti,24,Eduard Heger,Ing.,39,ekonóm kresanskı aktivista,Bratislava - Dúbravka
3,Obyèajní ¾udia a nezávislé osobnosti,25,Marián Petro,,26,študent obèiansky aktivista,Prešov
3,Obyèajní ¾udia a nezávislé osobnosti,26,Radovan Ondrejka,Mgr.,34,riadite¾ reklamnej agentúry,Liptovské Sliaèe
3,Obyèajní ¾udia a nezávislé osobnosti,27,Ján Herák,PhDr.,28,sociálny pracovník pre rómske komunity,Povaská Bystrica
3,Obyèajní ¾udia a nezávislé osobnosti,28,Peter Vons,PaedDr.,57,ivnostník tréner naturálnej kulturistiky,Martin
3,Obyèajní ¾udia a nezávislé osobnosti,29,Zuzana Nebusová,Mgr.,48,starostka,Spišské Tomášovce
3,Obyèajní ¾udia a nezávislé osobnosti,30,Patrik Miha¾,MUDr.,41,lekár chirurg,Bardejov
3,Obyèajní ¾udia a nezávislé osobnosti,31,Hedviga Kurcinová,Mgr.,50,zdravotná sestra,Košice - Západ
3,Obyèajní ¾udia a nezávislé osobnosti,32,Anna Vargová,Ing.,56,marketingová riadite¾ka,Stupava
3,Obyèajní ¾udia a nezávislé osobnosti,33,Michal Drotován,Mgr. Bc.,34,obèiansky aktivista,Bratislava - Raèa
3,Obyèajní ¾udia a nezávislé osobnosti,34,Obaidullah Mir,MUDr.,47,lekár urológ,Rimavská Sobota
3,Obyèajní ¾udia a nezávislé osobnosti,35,Richard Drutarovskı,Ing.,44,ivnostník obèiansky aktivista,Prešov
3,Obyèajní ¾udia a nezávislé osobnosti,36,Peter Jurèoviè,RNDr.,63,meteorológ,Svätı Jur
3,Obyèajní ¾udia a nezávislé osobnosti,37,Peter Oremus,,39,dobrovo¾ník projektovı manaér,Nitra
3,Obyèajní ¾udia a nezávislé osobnosti,38,Miloš Svoboda,Ing.,55,prokurista,Púchov
3,Obyèajní ¾udia a nezávislé osobnosti,39,Marcela Gašová,,60,obèianska aktivistka,Dunajská Luná
3,Obyèajní ¾udia a nezávislé osobnosti,40,Marek Kúdela,Mgr.,41,starosta,Hviezdoslavov
3,Obyèajní ¾udia a nezávislé osobnosti,41,Milan Ján Pilip,Mgr.,35,obèiansky aktivista komunálny poslanec,Bardejov
3,Obyèajní ¾udia a nezávislé osobnosti,42,Milan Kaplan,Mgr.,29,obchodnı manaér,Michalovce
3,Obyèajní ¾udia a nezávislé osobnosti,43,Marta Ivanová,Mgr.,51,obèianska aktivistka dobrovo¾níèka,Levice
3,Obyèajní ¾udia a nezávislé osobnosti,44,Jozef Lukáè,Mgr.,42,manaér obchodnej skupiny kresanskı aktivista,Záborské
3,Obyèajní ¾udia a nezávislé osobnosti,45,Marianna Kováèová,JUDr.,34,právnièka,Zlaté Moravce
3,Obyèajní ¾udia a nezávislé osobnosti,46,Dušan Dechet,Ing.,40,strojnı ininier,Leopoldov
3,Obyèajní ¾udia a nezávislé osobnosti,47,Vanda Rybanská,Ing.,47,obèianska aktivistka,Dunajská Luná
3,Obyèajní ¾udia a nezávislé osobnosti,48,Rastislav Tešoviè,Mgr.,37,právnik obèiansky aktivista,Bratislava - Devínska Nová Ves
3,Obyèajní ¾udia a nezávislé osobnosti,49,Juraj Lokša,Mgr.,28,obèiansky aktivista exportnı manaér,Nemecká
3,Obyèajní ¾udia a nezávislé osobnosti,50,O¾ga Jarošová,PhDr. Mgr.,45,sociálna poradkyòa,Slovenskı Grob
3,Obyèajní ¾udia a nezávislé osobnosti,51,Jozef Hübel,Ing.,56,moderátor publicista strojnı ininier,Bratislava - Raèa
3,Obyèajní ¾udia a nezávislé osobnosti,52,Milan Potockı,,40,redaktor,Michalovce
3,Obyèajní ¾udia a nezávislé osobnosti,53,Adrián Balog,Mgr.,33,uèite¾,Fi¾akovo
3,Obyèajní ¾udia a nezávislé osobnosti,54,Róbert Pajdlhauser,Ing.,48,manaér logistiky,Bratislava - Raèa
3,Obyèajní ¾udia a nezávislé osobnosti,55,Róbert Halák,,38,herec divadla Nová scéna,Pezinok
3,Obyèajní ¾udia a nezávislé osobnosti,56,Jozef Vydra,Ing.,55,novinár,Bratislava - Petralka
3,Obyèajní ¾udia a nezávislé osobnosti,57,Peter Hochschorner,,63,tréner olympionikov,Bratislava - Petralka
3,Obyèajní ¾udia a nezávislé osobnosti,58,Ján Brezovskı,Ing.,58,hlavnı kontrolór mesta,Hlohovec
3,Obyèajní ¾udia a nezávislé osobnosti,59,Radomír Kizek,,39,ivnostník obèiansky aktivista,Medzany
3,Obyèajní ¾udia a nezávislé osobnosti,60,Eduard Èonka,Mgr.,49,projektovı manaér pre rómske komunity,Levoèa
3,Obyèajní ¾udia a nezávislé osobnosti,61,Jozef Bubnár,Mgr.,29,uèite¾ hudobník,Vranov nad Top¾ou
3,Obyèajní ¾udia a nezávislé osobnosti,62,Peter Huba,Ing. JUDr. PhD.,30,právnik,Košice - Západ
3,Obyèajní ¾udia a nezávislé osobnosti,63,Marek Drimal,Ing. PhD.,43,vysokoškolskı pedagóg,Dolnı Kubín
3,Obyèajní ¾udia a nezávislé osobnosti,64,Vladimír Polakoviè,Mgr.,48,prezident hokejového klubu ivnostník,Martin
3,Obyèajní ¾udia a nezávislé osobnosti,65,Stanislav Irsák,JUDr.,46,advokát právny zástupca spotrebite¾ov,Bratislava - Ruinov
3,Obyèajní ¾udia a nezávislé osobnosti,66,Katarína Ivanièová,,52,agronómka,Nitrianske Pravno
3,Obyèajní ¾udia a nezávislé osobnosti,67,Vojtech Farkaš,JUDr.,60,starosta,Sady nad Torysou
3,Obyèajní ¾udia a nezávislé osobnosti,68,Elena Fatulová,RNDr.,68,ekologická aktivistka expertka na ochranu vôd,Bratislava - Ruinov
3,Obyèajní ¾udia a nezávislé osobnosti,69,Peter Oláš,,41,manaér,Šamorín
3,Obyèajní ¾udia a nezávislé osobnosti,70,Iveta Nosková,,47,administratívna pracovníèka,Banská Bystrica
3,Obyèajní ¾udia a nezávislé osobnosti,71,Pavol Jusko,PhDr.,52,vysokoškolskı pedagóg,Bratislava - Ruinov
3,Obyèajní ¾udia a nezávislé osobnosti,72,Janka Rindošová,,37,podpredsedníèka Slovenskej jazdeckej federácie,Fulianka
3,Obyèajní ¾udia a nezávislé osobnosti,73,Henrieta Hrubá,PhDr.,54,šéfredaktorka èasopisu èlenka nadácie Vıskumu rakoviny,Bratislava - Rusovce
3,Obyèajní ¾udia a nezávislé osobnosti,74,Peter Beták,Ing. PhD.,39,konate¾ spoloènosti,Humenné
3,Obyèajní ¾udia a nezávislé osobnosti,75,Roman Fajer,JUDr. MUDr. Mgr. MBA,45,lekár urológ,Valaská Belá
3,Obyèajní ¾udia a nezávislé osobnosti,76,Roman Hvizdák,,40,umelec vıtvarník,Púchov
3,Obyèajní ¾udia a nezávislé osobnosti,77,Marián Kališ,MUDr.,59,lekár,Banka
3,Obyèajní ¾udia a nezávislé osobnosti,78,Marián Sièák,MUDr. PhD.,55,lekár prednosta kliniky,Ruomberok
3,Obyèajní ¾udia a nezávislé osobnosti,79,Tibor Koèík,PaeDr.,63,špeciálny pedagóg,Košice - Dargovskıch hrdinov
3,Obyèajní ¾udia a nezávislé osobnosti,80,¼ubomír Jeo,JUDr.,58,prednosta mestského úradu,Kysucké Nové Mesto
3,Obyèajní ¾udia a nezávislé osobnosti,81,Iveta Zaremská,,68,ekonómka,Banská Bystrica
3,Obyèajní ¾udia a nezávislé osobnosti,82,Ladislav Mášik,JUDr.,38,právnik,Nitra
3,Obyèajní ¾udia a nezávislé osobnosti,83,Ludìk Vrtík,Ing.,34,manaér starostlivosti o zákazníkov,Bratislava - Devínska Nová Ves
3,Obyèajní ¾udia a nezávislé osobnosti,84,Peter Hrebik,,53,terénny sociálny pracovník,Stará ¼ubovòa
3,Obyèajní ¾udia a nezávislé osobnosti,85,Vladimír Krátky,Ing.,56,ekonóm manaér,Bratislava - Záhorská Bystrica
3,Obyèajní ¾udia a nezávislé osobnosti,86,Pavol Blahovskı,Ing.,47,technik energetik,Nitra
3,Obyèajní ¾udia a nezávislé osobnosti,87,Marcel Mihalik,PaedDr. Ing.,50,náèelník mestskej polície,Piešany
3,Obyèajní ¾udia a nezávislé osobnosti,88,Matej Fabšík,Mgr.,30,obèiansky aktivista energetik,Kysucké Nové Mesto
3,Obyèajní ¾udia a nezávislé osobnosti,89,Ján Budaj,,64,predseda Zmena zdola,Bratislava - Raèa
3,Obyèajní ¾udia a nezávislé osobnosti,90,Marian Kubala,,41,ivnostník,Èadca
3,Obyèajní ¾udia a nezávislé osobnosti,91,František Höger,PaedDr. ThLic.,53,uèite¾,Fintice
3,Obyèajní ¾udia a nezávislé osobnosti,92,Anton Friè,Mgr.,40,obèiansky aktivista fotograf,Poprad
3,Obyèajní ¾udia a nezávislé osobnosti,93,Marián Gális,,29,študent politológie,Topo¾èany
3,Obyèajní ¾udia a nezávislé osobnosti,94,Vladimír Fe¾baba,Mgr.,26,právnik,Prešov
3,Obyèajní ¾udia a nezávislé osobnosti,95,Tomáš Caban,JUDr. Ing.,27,ekonóm právnik,Liptovské Sliaèe
3,Obyèajní ¾udia a nezávislé osobnosti,96,Marian Novota,Ing. PhD.,47,ininier odpadového hospodárstva mestskı poslanec,Malacky
3,Obyèajní ¾udia a nezávislé osobnosti,97,Matúš Bystriansky,,21,študent obèiansky aktivista,Dolná Strehová
3,Obyèajní ¾udia a nezávislé osobnosti,98,Gejza Farkaš,Ing.,42,ivnostník,Rimavská Sobota
3,Obyèajní ¾udia a nezávislé osobnosti,99,Igor Krafèík,,52,obchodnı zástupca,Košice - Sever
3,Obyèajní ¾udia a nezávislé osobnosti,100,Konštantín Javorskı,Ing.,46,ivnostník,Humenné
3,Obyèajní ¾udia a nezávislé osobnosti,101,Rastislav Zimmermann,,54,štatistik analytik,Bratislava - Lamaè
3,Obyèajní ¾udia a nezávislé osobnosti,102,Martin Majdan,Ing.,28,geodet kartograf,Beluša
3,Obyèajní ¾udia a nezávislé osobnosti,103,Martin Baranoviè,Ing.,52,konate¾ spoloènosti,Hlohovec
3,Obyèajní ¾udia a nezávislé osobnosti,104,Martin Šebák,Ing.,45,technik abovej èinnosti,Snina
3,Obyèajní ¾udia a nezávislé osobnosti,105,Ján Szöllös,RNDr. Mgr. CSc.,50,pastor geograf,Bratislava - Staré Mesto
3,Obyèajní ¾udia a nezávislé osobnosti,106,Eduard Mihók,Mgr.,55,uèite¾,Roòava
3,Obyèajní ¾udia a nezávislé osobnosti,107,Ivan Uhrík,Ing. Bc. PhD.,51,predseda pozemkového spoloèenstva,Banská Bystrica
3,Obyèajní ¾udia a nezávislé osobnosti,108,aneta Knoteková,Mgr.,41,archivárka historièka dobrovo¾níèka,Leopoldov
3,Obyèajní ¾udia a nezávislé osobnosti,109,Viera Olbertová,Ing. Mgr.,55,ivnostníèka,Krásno nad Kysucou
3,Obyèajní ¾udia a nezávislé osobnosti,110,Juraj Pavlík,Ing.,51,ivnostník,Dunajská Streda
3,Obyèajní ¾udia a nezávislé osobnosti,111,Patrik Lupták,,39,podnikate¾,Ruomberok
3,Obyèajní ¾udia a nezávislé osobnosti,112,Peter Hubáèek,Bc.,48,zdravotnícky záchranár,Nitra
3,Obyèajní ¾udia a nezávislé osobnosti,113,Viktor Gao,,62,ivnostník,Pezinok
3,Obyèajní ¾udia a nezávislé osobnosti,114,Henrich Hašèák,JUDr.,39,advokát,Bratislava - Petralka
3,Obyèajní ¾udia a nezávislé osobnosti,115,Henrieta Petrincová,,54,ivnostníèka obèianska aktivistka,Banská Bystrica
3,Obyèajní ¾udia a nezávislé osobnosti,116,Dagmar Pupalová,,42,lektorka umelkyòa hereèka v ochotníckom divadle,Bratislava - Nové Mesto
3,Obyèajní ¾udia a nezávislé osobnosti,117,Eva Ivanovová,Ing.,35,ivnostníèka,Prievidza
3,Obyèajní ¾udia a nezávislé osobnosti,118,Lukáš Lampart,,30,podnikate¾,Bratislava - Podunajské Biskupice
3,Obyèajní ¾udia a nezávislé osobnosti,119,Štefan Goron,,38,montány pracovník,Hencovce
3,Obyèajní ¾udia a nezávislé osobnosti,120,Patrik Meèár,Mgr.,32,ivnostník,Lukáèovce
3,Obyèajní ¾udia a nezávislé osobnosti,121,Róbert Sitár,,26,šéfredaktor obèiansky aktivista,Nitra
3,Obyèajní ¾udia a nezávislé osobnosti,122,Milan Tomík,Ing.,48,systémovı ininier,Trnava
3,Obyèajní ¾udia a nezávislé osobnosti,123,František Kováè,Ing.,56,ivnostník,iar nad Hronom
3,Obyèajní ¾udia a nezávislé osobnosti,124,Erik Bukna,,32,vedúci prevádzky reklamnej spoloènosti,Turèok
3,Obyèajní ¾udia a nezávislé osobnosti,125,Andrej Holiè,Bc.,28,manaér EÚ projektov,Bratislava - Petralka
3,Obyèajní ¾udia a nezávislé osobnosti,126,Roman Szilágyi,Mgr.,34,projektovı manaér,Košice - Nad jazerom
3,Obyèajní ¾udia a nezávislé osobnosti,127,Jaroslav Hupka,Ing.,43,obchodník technik,Púchov
3,Obyèajní ¾udia a nezávislé osobnosti,128,Roman Vaòo,Ing.,50,stavebnı ininier podnikate¾,Trenèín
3,Obyèajní ¾udia a nezávislé osobnosti,129,Marian Koláèek,,42,vodiè MHD,Prievidza
3,Obyèajní ¾udia a nezávislé osobnosti,130,Ján Èièmanec,,45,konate¾ spoloènosti,Koš
3,Obyèajní ¾udia a nezávislé osobnosti,131,Tomáš Štark,Ing.,54,manaér,Košice - Sídlisko KVP
3,Obyèajní ¾udia a nezávislé osobnosti,132,Róbert Maèej,,36,riadite¾ spoloènosti,Prešov
3,Obyèajní ¾udia a nezávislé osobnosti,133,Milan Beòo,Ing.,70,súkromne hospodáriaci ro¾ník,Turany
3,Obyèajní ¾udia a nezávislé osobnosti,134,Adrián Cupák,Mgr. Ing.,33,právnik,Svidník
3,Obyèajní ¾udia a nezávislé osobnosti,135,Pavol Leško,,53,technik,Prešov
3,Obyèajní ¾udia a nezávislé osobnosti,136,Štefan Tomáš,Ing.,45,enviromentalista,Michalovce
3,Obyèajní ¾udia a nezávislé osobnosti,137,Anna Jakubíková,,57,ivnostníèka lektorka enkaustiky,Púchov
3,Obyèajní ¾udia a nezávislé osobnosti,138,Jozef Halka,,41,podnikate¾ v stavebníctve,Rabèice
3,Obyèajní ¾udia a nezávislé osobnosti,139,Michal Kravèík,Ing. CSc.,60,predseda OZ ¼udia a voda,Košice - Sever
3,Obyèajní ¾udia a nezávislé osobnosti,140,Igor Hraško,Ing.,43,poslanec NR SR,Blatnica
3,Obyèajní ¾udia a nezávislé osobnosti,141,Janka Šípošová,PhDr. CSc.,66,poslankyòa NR SR,Bratislava - Ruinov
3,Obyèajní ¾udia a nezávislé osobnosti,142,Peter Pollák,Mgr. PhD.,42,poslanec NR SR,Levoèa
3,Obyèajní ¾udia a nezávislé osobnosti,143,Helena Mezenská,Mgr.,42,poslankyòa NR SR,Poprad
3,Obyèajní ¾udia a nezávislé osobnosti,144,Ján Mièovskı,Ing. CSc.,61,poslanec NR SR,Humenné
3,Obyèajní ¾udia a nezávislé osobnosti,145,Richard Vašeèka,Mgr.,42,poslanec NR SR,Svederník
3,Obyèajní ¾udia a nezávislé osobnosti,146,Eva Horváthová,Prof. MUDr. PhD. MPH,41,poslankyòa NR SR,Bratislava - Nové Mesto
3,Obyèajní ¾udia a nezávislé osobnosti,147,Martin Fecko,Ing.,53,poslanec NR SR,Prešov
3,Obyèajní ¾udia a nezávislé osobnosti,148,Jozef Viskupiè,Mgr.,40,poslanec NR SR,Trnava
3,Obyèajní ¾udia a nezávislé osobnosti,149,Erika Jurinová,Ing.,44,poslankyòa NR SR,Niná
3,Obyèajní ¾udia a nezávislé osobnosti,150,Igor Matoviè,Mgr.,42,poslanec NR SR,Trnava
4,Demokrati Slovenska – ¼udo Kaník,,,,,,
4,Demokrati Slovenska – ¼udo Kaník,1,¼udovít Kaník,Ing.,50,poslanec NR SR ekonóm,Banská Štiavnica
4,Demokrati Slovenska – ¼udo Kaník,2,Ján Greššo,Mgr. Art.,63,herec,Nitra
4,Demokrati Slovenska – ¼udo Kaník,3,Tibor Šagát,prof. MUDr. CSc.,73,pedagóg lekár,Bratislava - Staré Mesto
4,Demokrati Slovenska – ¼udo Kaník,4,Martina Jánošíková,,38,ivnostníèka ekonomická poradkyòa,Bernolákovo
4,Demokrati Slovenska – ¼udo Kaník,5,Rudolf Lachkoviè,Ing.,63,programátor analytik,Bratislava - Staré Mesto
4,Demokrati Slovenska – ¼udo Kaník,6,Erika Jankajová,Mgr. MBA,36,riadite¾ka spoloènosti,Bratislava - Nové Mesto
4,Demokrati Slovenska – ¼udo Kaník,7,Pavol Šrámek,Ing.,49,podnikate¾,Trenèín
4,Demokrati Slovenska – ¼udo Kaník,8,Anna Mierna,Ing.,50,ekonómka,Skalica
4,Demokrati Slovenska – ¼udo Kaník,9,Marian Procházka,Ing.,58,ekonóm konzultant,Bratislava - Staré Mesto
4,Demokrati Slovenska – ¼udo Kaník,10,Jozef Weber,MUDr.,65,lekár,Nitra
4,Demokrati Slovenska – ¼udo Kaník,11,Jaroslav Petík,Ing.,43,ekonóm,Levice
4,Demokrati Slovenska – ¼udo Kaník,12,Miroslav Ondruš,JUDr. Ing.,49,štátny zamestnanec,Košice - Šebastovce
4,Demokrati Slovenska – ¼udo Kaník,13,Dušan Kme,,47,konate¾ spoloènosti,Radobica
4,Demokrati Slovenska – ¼udo Kaník,14,Emil Bartko,Mgr.,70,pedagóg,Bratislava - Staré Mesto
4,Demokrati Slovenska – ¼udo Kaník,15,Vladimír Kokarda,RNDr. PhD.,58,manaér,Košice - Sídlisko KVP
4,Demokrati Slovenska – ¼udo Kaník,16,Pavol Kvaèkay,RNDr.,50,podnikate¾,Ša¾a
4,Demokrati Slovenska – ¼udo Kaník,17,Stanislav Škoda,Ing.,50,podnikate¾,Partizánske
4,Demokrati Slovenska – ¼udo Kaník,18,Jozef Èuha,PhDr.,61,psychológ,Banská Bystrica
4,Demokrati Slovenska – ¼udo Kaník,19,Juraj Ircha,Ing.,50,manaér,Michalovce
4,Demokrati Slovenska – ¼udo Kaník,20,Vladimír Sádovskı,RNDr.,60,informatik,Kmeovo
4,Demokrati Slovenska – ¼udo Kaník,21,Milan Dvorskı,,32,informatik,Bratislava - Petralka
4,Demokrati Slovenska – ¼udo Kaník,22,Marian Petrok,Mgr.,42,pedagóg,Hnúša
4,Demokrati Slovenska – ¼udo Kaník,23,Michal Róza,Mgr.,26,ivnostník,Nitra
4,Demokrati Slovenska – ¼udo Kaník,24,Radoslav Hodor,JUDr.,46,advokát,Bohdanovce
4,Demokrati Slovenska – ¼udo Kaník,25,Eduard Valkovskı,,51,technik,Košice - Dargovskıch hrdinov
4,Demokrati Slovenska – ¼udo Kaník,26,Milan Németh,,56,podnikate¾,Kolárovo
4,Demokrati Slovenska – ¼udo Kaník,27,Ivan Mendrej,,53,podnikate¾,Bratislava - Staré Mesto
4,Demokrati Slovenska – ¼udo Kaník,28,Jaroslav Dominik,Ing.,50,vısluhovı dôchodca,Oèová
4,Demokrati Slovenska – ¼udo Kaník,29,Matej Kulifaj,,25,referent,Modra
4,Demokrati Slovenska – ¼udo Kaník,30,Slavomír Pirk,Ing.,54,ekonóm,Levice
4,Demokrati Slovenska – ¼udo Kaník,31,Igor Stupavskı,Bc.,28,študent VŠ,Modra
4,Demokrati Slovenska – ¼udo Kaník,32,Martin Antoš,Ing.,36,manaér,Košice - Juh
4,Demokrati Slovenska – ¼udo Kaník,33,Martin Malicher,Ing.,39,ivnostník,Košice - Juh
4,Demokrati Slovenska – ¼udo Kaník,34,Martina Matúšová,,37,opatrovate¾ka,Kuchyòa
5,Šanca,1,Eva Babitzová,Mgr.,49,predsedníèka strany manaérka,Bratislava - Staré Mesto
5,Šanca,2,Viliam Novotnı,MUDr. MPH,42,lekár poslanec NR SR,Košice - Západ
5,Šanca,3,Stanislav Horník,Mgr.,40,primátor,Hriòová
5,Šanca,4,Jaroslava Lukaèovièová,Ing.,40,podnikate¾ka odborníèka na dane,Banská Bystrica
5,Šanca,5,Szilárd Both,Ing.,53,manaér,Šamorín
5,Šanca,6,Jozef Mertan,RNDr.,58,riadite¾ spoloènosti,Trenèín
5,Šanca,7,Daniel Balko,Mgr.,44,politológ historik,Nitra
5,Šanca,8,Emil Petrvalskı,RNDr. Ing. CSc.,57,biofyzik elektrotechnickı ininier,Košice - Sídlisko ahanovce
5,Šanca,9,Ondrej Snopko,,36,starosta obce,Hiade¾
5,Šanca,10,František O¾ha,Ing.,45,pedagóg vırobnı riadite¾,Prešov
5,Šanca,11,Pavol Petroviè,Ing.,51,podnikate¾,Bratislava - Ruinov
5,Šanca,12,Jozef Repaskı,Ing.,58,technik,Liptovskı Mikuláš
5,Šanca,13,Ján Berceli,PhDr.,35,podnikate¾,Kútniky
5,Šanca,14,Iveta Kijevská,Ing.,53,ekonómka,Košice - Sídlisko KVP
5,Šanca,15,Michal Vráb,Ing.,35,starosta obce,Podkonice
5,Šanca,16,Marian Keru¾,,51,manaér,Margecany
5,Šanca,17,Roman Lukáè,Mgr.,41,projektovı manaér,Pezinok
5,Šanca,18,Peter Orvoš,Bc.,29,obchodnı zástupca,Nové Zámky
5,Šanca,19,Pavel Pooni,Ing.,60,manaér,ilina
5,Šanca,20,Peter Novoveskı,,64,bezpeènostnı pracovník,Trnava
5,Šanca,21,Vladislav Oravec,Ing.,55,manaér,Bojnice
5,Šanca,22,Matej Šarockı,Mgr.,31,starosta obce,Stretavka
5,Šanca,23,Štefan Schnitzer,Ing.,45,prednosta mestského úradu,Zvolen
5,Šanca,24,Marek Košuda,,37,konate¾ spoloènosti,Ondavské Matiašovce
5,Šanca,25,Erik Trella,,30,podnikate¾,Somotor
5,Šanca,26,Viera Gondová,,32,zdravotná sestra,Hriòová
5,Šanca,27,Peter Baranèik,Mgr.,47,uèite¾ manaér,Pichne
5,Šanca,28,Radovan Balogh,Mgr.,37,podnikate¾,Bernolákovo
5,Šanca,29,Ivan Murín,Ing.,52,ekonóm,Levice
5,Šanca,30,¼ubomír Mièúch,Ing.,59,vısluhovı dôchodca,Hlboké nad Váhom
5,Šanca,31,Štefan Buránsky,,44,podnikate¾,Šaštín - Stráe
5,Šanca,32,Šimon Henèel,,60,podnikate¾,Trenèín
5,Šanca,33,Ján Vrabe¾,,30,podnikate¾,Gelnica
5,Šanca,34,Mauricio Espinosa,,27,marketingovı pracovník,Krupina
5,Šanca,35,Peter Labanc,Ing.,26,servisnı technik,Jabloò
5,Šanca,36,Milan Smianskı,Mgr.,38,vıkonnı riadite¾ firmy,Odorín
5,Šanca,37,Darina Antolíková,Mgr.,43,sociálna pracovníèka,Nenince
5,Šanca,38,Jaroslava Novotná,,42,úètovníèka,Jarovnice
5,Šanca,39,Albeta Rigáòová,Ing. CSc.,57,domáca,Bratislava - Petralka
5,Šanca,40,Michal Gajdoš,Ing.,35,regionálny riadite¾ spoloènosti,Nitra
5,Šanca,41,Ondrej Potanèok,Ing.,65,dôchodca,Martin
5,Šanca,42,Marian Bölcs,,40,konate¾ firmy,Šamorín
5,Šanca,43,Patrik Anina,Ing.,44,podnikate¾,Trenèín
5,Šanca,44,Jozef Krešák,,51,vodiè,Seòa
5,Šanca,45,Jaroslav Nemèík,,44,konate¾ firmy,Hliník nad Hronom
5,Šanca,46,Ivana Avdijová,,42,vedúca úseku predajne,Humenné
5,Šanca,47,Juraj Cap,Ing.,35,manaér,Košice - ahanovce
5,Šanca,48,Ján Idinskı,,41,riadite¾ spoloènosti,Poltár
5,Šanca,49,Zlatica Horvátová,Mgr.,41,uèite¾ka MŠ,Koškovce
5,Šanca,50,Alexander Held,Mgr.,39,uèite¾,Modra
5,Šanca,51,Ivan Dobrotka,,50,úètovník,Klasov
5,Šanca,52,Marián Fúrik,Mgr.,62,zamestnanec mestského úradu,Èadca
5,Šanca,53,Renáta Klauková,PhDr.,41,riadite¾ka poboèky banky,Dunajská Streda
5,Šanca,54,Juraj Holubek,,44,antikvariátnik,Trenèín
